,Class ID,Part,Start,Text,Coordinates,Confidence State,Confidence Who,Confidence Prob,Fields,Normalizations,relations
10,e_14,s1v1,7379,Hélénè,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
11,e_25,s1v1,7475,"""– Savons-nous, divin Ménélaos, qui sont ces hommes qui se glorifient d'être entrés dans notre demeure ? Mentirai-je ou dirai-je la vérité ? Mon esprit me l'ordonne. Je ne pense pas avoir jamais vu rien de plus ressemblant, soit un homme, soit une femme ; et l'admiration me saisit tandis que je regarde ce jeune homme, tant il est semblable au fils du magnanime Odysseus, à Tèlémakhos qu'il laissa tout enfant dans sa demeure, quand pour moi, chienne, les Akhaiens vinrent à Troiè, portant la guerre audacieuse.""",[],pre-added,['user:Mavrik'],1.0,{},{},
12,e_14,s1v1,8004,Ménélaos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
13,e_25,s1v1,8044,"""– Je reconnais comme toi, femme, que ce sont là les pieds, les mains, l'éclair des yeux, la tête et les cheveux d'Odysseus. Et voici que je me souvenais de lui et que je me rappelais combien de misères il avait patiemment subies pour moi. Mais ce jeune homme répand de ses paupières des larmes amères, couvrant ses yeux de son manteau pourpré.""",[],pre-added,['user:Mavrik'],1.0,{},{},
14,e_14,s1v1,8396,Nestoride Peisistratos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
15,e_25,s1v1,8434,"""Atréide Ménélaos, nourri par Zeus, prince des peuples, certes, il est le fils de celui que tu dis. Mais il est sage, et il pense qu'il ne serait pas convenable, dès son arrivée, de prononcer des paroles téméraires devant toi dont nous écoutons la voix comme celle d'un dieu. Le cavalier Gérennien Nestôr m'a ordonné de l'accompagner. Et il désire te voir, afin que tu le conseilles ou que tu l'aides ; car il subit beaucoup de maux, à cause de son père absent, dans sa demeure où il a peu de défenseurs. Cette destinée est faite à Tèlémakhos, et son père est absent, et il n'a personne, parmi son peuple, qui puisse détourner de lui les calamités.""",[],pre-added,['user:Mavrik'],1.0,{},{},
16,e_14,s1v1,9097,Ménélaos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
17,e_25,s1v1,9137,"""– Ô dieux ! certes, le fils d'un homme que j'aime est entré dans ma demeure, d'un héros qui, pour ma cause, a subi tant de combats. J'avais résolu de l'honorer entre tous les Akhaiens, si l'olympien Zeus qui tonne au loin nous eût donné de revenir sur la mer et sur nos nefs rapides. Et je lui aurais élevé une ville dans Argos, et je lui aurais bâti une demeure ; et il aurait transporté d'Ithakè ses richesses et sa famille et tout son peuple dans une des villes où je commande et qui aurait été quittée par ceux qui l'habitent. Et, souvent, nous nous fussions visités tour à tour, nous aimant et nous charmant jusqu'à ce que la noire nuée de la mort nous eût enveloppés. Mais, sans doute, un dieu nous a envié cette destinée, puisque, le retenant seul et malheureux, il lui refuse le retour.""",[],pre-added,['user:Mavrik'],1.0,{},{},
18,e_14,s1v1,10100,le fils de Nestôr,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
19,e_25,s1v1,10312,"""– Atréide, souvent le vieillard Nestôr m'a dit, quand nous nous souvenions de toi dans ses demeures, et quand nous nous entretenions, que tu l'emportais sur tous par ta sagesse. C'est pourquoi, maintenant, écoute-moi. Je ne me plais point à pleurer après le repas ; mais nous verserons des larmes quand Éôs née au matin reviendra. Il faut pleurer ceux qui ont subi leur destinée. C'est là, certes, la seule récompense des misérables mortels de couper pour eux sa chevelure et de mouiller ses joues de larmes. Mon frère aussi est mort, et il n'était pas le moins brave des Argiens, tu le sais. Je n'en ai pas été témoin, et je ne l'ai point vu, mais on dit qu'Antilokhos l'emportait sur tous, quand il courait et quand il combattait.""",[],pre-added,['user:Mavrik'],1.0,{},{},
20,e_14,s1v1,11059,Ménélaos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
21,e_25,s1v1,11083,"""– Ô cher, tu parles comme un homme sage et plus âgé que toi parlerait et agirait, comme le fils d'un sage père. On reconnaît facilement l'illustre race d'un homme que le Kroniôn a honoré, qu'il a bien marié et qui est bien né. C'est ainsi qu'il a accordé tous les jours à Nestôr de vieillir en paix dans sa demeure, au milieu de fils sages et qui excellent par la lance. Mais retenons les pleurs qui viennent de nous échapper. Souvenons-nous de notre repas et versons de l'eau sur nos mains. Tèlémakhos et moi, demain matin, nous parlerons et nous nous entretiendrons.""",[],pre-added,['user:Mavrik'],1.0,{},{},
22,e_14,s1v1,12537,Hélénè,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
23,e_25,s1v1,12593,"""– Atréide Ménélaos, nourrisson de Zeus, certes, ceux-ci sont fils d'hommes braves, mais Zeus dispense comme il le veut le bien et le mal, car il peut tout. C'est pourquoi, maintenant, mangeons, assis dans nos demeures, et charmons-nous par nos paroles. Je vous dirai des choses qui vous plairont. Cependant, je ne pourrai raconter, ni même rappeler tous les combats du patient Odysseus, tant cet homme brave a fait et supporté de travaux chez le peuple des Troiens, là où les Akhaiens ont été accablés de misères. Se couvrant lui-même de plaies honteuses, les épaules enveloppées de vils haillons et semblable à un esclave, il entra dans la vaste ville des guerriers ennemis, s'étant fait tel qu'un mendiant, et bien différent de ce qu'il était auprès des nefs des Akhaiens. C'est ainsi qu'il entra dans la ville des Troiens, inconnu de tous. Seule, je le reconnus et je l'interrogeais mais il me répondit avec ruse. Puis, je le baignai et je le parfumais d'huile, et je le couvris de vêtements, et je jurais un grand serment, promettant de ne point révéler Odysseus aux Troiens avant qu'il fût retourné aux nefs rapides et aux tentes. Et alors il me découvrit tous les projets des Akhaiens. Et, après avoir tué avec le long airain un grand nombre de Troiens, il retourna vers les Argiens, leur rapportant beaucoup de secrets. Et les Troiennes gémissaient lamentablement ; mais mon esprit se réjouissait, car déjà j'avais dans mon coeur le désir de retourner vers ma demeure, et je pleurais sur la mauvaise destinée qu'Aphroditè m'avait faite, quand elle me conduisit, en me trompant, loin de la chère terre de la patrie, et de ma fille, et de la chambre nuptiale, et d'un mari qui n'est privé d'aucun don, ni d'intelligence, ni de beauté.""",[],pre-added,['user:Mavrik'],1.0,{},{},
24,e_14,s1v1,14348,Ménélaos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
25,e_25,s1v1,14388,"""– Tu as dit toutes ces choses, femme, comme il convient. Certes, j'ai connu la pensée et la sagesse de beaucoup de héros, et j'ai parcouru beaucoup de pays, mais je n'ai jamais vu de mes yeux un coeur tel que celui du patient Odysseus, ni ce que ce vaillant homme fit et affronta dans le cheval bien travaillé où nous étions tous entrés, nous, les princes des Argiens, afin de porter le meurtre et la kèr aux Troiens. Et tu vins là, et sans doute un dieu te l'ordonna qui voulut accorder la gloire aux Troiens, et Dèiphobos semblable à un dieu te suivait. Et tu fis trois fois le tour de l'embûche creuse, en la frappant ; et tu nommais les princes des Danaens en imitant la voix des femmes de tous les Argiens ; et nous, moi, Diomèdès et le divin Odysseus, assis au milieu, nous écoutions ta voix. Et Diomèdès et moi nous voulions sortir impétueusement plutôt que d'écouter de l'intérieur, mais Odysseus nous arrêta et nous retint malgré notre désir. Et les autres fils des Akhaiens restaient muets, et Antiklos, seul, voulut te répondre : mais Odysseus lui comprima la bouche de ses mains robustes, et il sauva tous les Akhaiens ; et il le contint ainsi jusqu'à ce que Pallas Athènè t'eût éloignée.""",[],pre-added,['user:Mavrik'],1.0,{},{},
26,e_14,s1v1,15605,Tèlémakhos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
27,e_25,s1v1,15631,"""– Atréide Ménélaos, nourrisson de Zeus, prince des peuples, cela est triste, mais ces actions n'ont point éloigné de lui la mauvaise mort, et même si son coeur eût été de fer. Mais conduis-nous à nos lits, afin que nous jouissions du doux sommeil.""
""Il parla ainsi, et l'Argienne Hélénè ordonna aux servantes de préparer les lits sous le portique, d'amasser des vêtements beaux et pourprés, de les couvrir de tapis et de recouvrir ceux-ci de laines épaisses. Et les servantes sortirent des demeures, portant des torches dans leurs mains, et elles étendirent les lits, et un héraut conduisit les hôtes. Et le héros Tèlémakhos et l'illustre fils de Nestôr s'endormirent sous le portique de la maison. Et l'Atréide s'endormit au fond de la haute demeure, et Hélénè au large péplos, la plus belle des femmes, se coucha auprès de lui.""",[],pre-added,['user:Mavrik'],1.0,{},{},
28,e_14,s1v1,16529,Ménélaos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
29,e_25,s1v1,16784,"""– Héros Tèlémakhos, quelle nécessité t'a poussé vers la divine Lakédaimôn, sur le large dos de la mer ? Est-ce un intérêt public ou privé ? Dis-le-moi avec vérité.""",[],pre-added,['user:Mavrik'],1.0,{},{},
30,e_14,s1v1,16964,Tèlémakhos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
31,e_25,s1v1,16990,"""– Atréide Ménélaos, nourrisson de Zeus, prince des peuples, je viens afin que tu me dises quelque chose de mon père. Ma maison est ruinée, mes riches travaux périssent. Ma demeure est pleine d'hommes ennemis qui égorgent mes brebis grasses et mes boeufs aux pieds flexibles et aux fronts sinueux. Ce sont les prétendants de ma mère, et ils ont une grande insolence. C'est pourquoi, maintenant, je viens à tes genoux, afin que, me parlant de la mort lamentable de mon père, tu me dises si tu l'as vue de tes yeux, ou si tu l'as apprise d'un voyageur. Certes, une mère malheureuse l'a enfanté. Ne me trompe point pour me consoler, et par pitié ; mais raconte-moi franchement tout ce que tu as vu. Je t'en supplie, si jamais mon père, le brave Odysseus, par la parole ou par l'action, a tenu ce qu'il avait promis, chez le peuple des Troiens, où les Akhaiens ont subi tant de misères, souviens-t'en et dis-moi la vérité.""",[],pre-added,['user:Mavrik'],1.0,{},{},
32,e_14,s1v1,17948,Ménélaos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
33,e_25,s1v1,17973,"""– Ô dieux ! certes, des lâches veulent coucher dans le lit d'un brave ! Ainsi une biche a déposé dans le repaire d'un lion robuste ses faons nouveau-nés et qui tètent, tandis qu'elle va paître sur les hauteurs ou dans les vallées herbues ; et voici que le lion, rentrant dans son repaire, tue misérablement tous les faons. Ainsi Odysseus leur fera subir une mort misérable. Plaise au père Zeus, à Athènè, à Apollôn, qu'Odysseus se mêle aux Prétendants tel qu'il était dans Lesbos bien bâtie, quand se levant pour lutter contre le Philomèléide, il le terrassa rudement. Tous les Akhaiens s'en réjouirent. La vie des Prétendants serait brève et leurs noces seraient amères ! Mais les choses que tu me demandes en me suppliant, je te les dirai sans te rien cacher, telles que me les a dites le Vieillard véridique de la mer. Je te les dirai toutes et je ne te cacherai rien.""",[],pre-added,['user:Mavrik'],1.0,{},{},
34,e_14,s1v1,19980,elle,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
35,e_25,s1v1,20000,"""– Tu es grandement insensé, ô étranger, ou tu as perdu l'esprit, ou tu restes ici volontiers et tu te plais à souffrir, car, certes, voici longtemps que tu es retenu dans l'île, et tu ne peux trouver aucune fin à cela, et le coeur de tes compagnons s'épuise.""",[],pre-added,['user:Mavrik'],1.0,{},{},
36,e_14,s1v1,20262,Elle,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
37,e_25,s1v1,20318,"""– Je te dirai avec vérité, qui que tu sois entre les déesses, que je ne reste point volontairement ici ; mais je dois avoir offensé les Immortels qui habitent le large Ouranos. Dis-moi donc, car les dieux savent tout, quel est celui des immortels qui me retarde en route et qui s'oppose à ce que je retourne en fendant la mer poissonneuse.""",[],pre-added,['user:Mavrik'],1.0,{},{},
38,e_14,s1v1,20693,l'illustre déesse,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
39,e_25,s1v1,20726,"""– Ô étranger, je te répondrai avec vérité. C'est ici qu'habite le véridique Vieillard de la mer, l'immortel Prôteus Aigyptien qui connaît les profondeurs de toute la mer et qui est esclave de Poseidaôn. On dit qu'il est mon père et qu'il m'a engendrée. Si tu peux le saisir par ruse, il te dira ta route et comment tu retourneras à travers la mer poissonneuse ; et, de plus, il te dira, ô enfant de Zeus, si tu le veux, ce qui est arrivé dans tes demeures, le bien et le mal, pendant ton absence et ta route longue et difficile.""",[],pre-added,['user:Mavrik'],1.0,{},{},
40,e_14,s1v1,21290,je,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
41,e_25,s1v1,21309,"""– Maintenant, explique-moi les ruses du Vieillard, de peur que, me voyant, il me prévienne et m'échappe, car un dieu est difficile à dompter pour un homme mortel.""",[],pre-added,['user:Mavrik'],1.0,{},{},
42,e_14,s1v1,21475,Je,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
43,e_25,s1v1,21540,"""– Ô étranger, je te répondrai avec vérité. Quand Hèlios atteint le milieu de l'Ouranos, alors le véridique Vieillard marin sort de la mer, sous le souffle de Zéphyros, et couvert d'une brume épaisse. Étant sorti, il s'endort sous les grottes creuses. Autour de lui, les phoques sans pieds de la belle Halosydnè, sortant aussi de la blanche mer, s'endorment, innombrables, exhalant l'âcre odeur de la mer profonde. Je te conduirai là, au lever de la lumière, et je t'y placerai comme il convient, et tu choisiras trois de tes compagnons parmi les plus braves qui sont sur tes nefs aux bancs de rameurs. Maintenant, je te dirai toutes les ruses du Vieillard.""",[],pre-added,['user:Mavrik'],1.0,{},{},
44,e_14,s1v1,24814,le Vieillard,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
45,e_14,s1v1,24882,il,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
46,e_25,s1v1,24895,"""– Qui d'entre les dieux, fils d'Atreus, t'a instruit, afin que tu me saisisses malgré moi ? Que désires-tu ?""",[],pre-added,['user:Mavrik'],1.0,{},{},
47,e_14,s1v1,25042,je,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
48,e_25,s1v1,25056,"""– Tu le sais, Vieillard. Pourquoi me tromper en m'interrogeant ? Depuis longtemps déjà je suis retenu dans cette île, et je ne puis trouver fin à cela, et mon coeur s'épuise. Dis-moi donc, car les dieux savent tout, quel est celui des immortels qui me détourne de ma route et qui m'empêche de retourner à travers la mer poissonneuse ?""",[],pre-added,['user:Mavrik'],1.0,{},{},
49,e_14,s1v1,25414,lui,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
50,e_25,s1v1,25441,"– Avant tout, tu devais sacrifier à Zeus et aux autres dieux, afin d'arriver très promptement dans ta patrie, en naviguant sur la noire mer. Ta destinée n'est point de revoir tes amis ni de regagner ta demeure bien construite et la terre de la patrie, avant que tu ne sois retourné vers les eaux du fleuve Aigyptos tombé de Zeus, et que tu n'aies offert de sacrées hécatombes aux dieux immortels qui habitent le large Ouranos. Alors les dieux t'accorderont la route que tu désires.""",[],pre-added,['user:Mavrik'],1.0,{},{},
51,e_14,s1v1,26107,je,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
52,e_25,s1v1,26126,"""– Je ferai toutes ces choses, Vieillard, ainsi que tu me le recommandes ; mais dis-moi, et réponds avec vérité, s'ils sont revenus sains et saufs avec leurs nefs tous les Akhaiens que Nestôr et moi nous avions laissés en partant de Troiè, ou si quelqu'un d'entre eux a péri d'une mort soudaine, dans sa nef, ou dans les bras de ses amis, après la guerre ?""",[],pre-added,['user:Mavrik'],1.0,{},{},
53,e_14,s1v1,26520,il,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
54,e_25,s1v1,26530,"""– Atréide, ne m'interroge point, car il ne te convient pas de connaître ma pensée, et je ne pense pas que tu restes longtemps sans pleurer, après avoir tout entendu. Beaucoup d'Akhaiens ont été domptés, beaucoup sont vivants. Tu as vu toi-même les choses de la guerre. Deux chefs des Akhaiens cuirassés d'airain ont péri au retour ; un troisième est vivant et retenu au milieu de la mer large. Aias a été dompté sur sa nef aux longs avirons. Poseidaôn le conduisit d'abord vers les grandes roches de Gyras et le sauva de la mer ; et sans doute il eût évité la mort, bien que haï d'Athènè, s'il n'eût dit une parole impie et s'il n'eût commis une action mauvaise. Il dit que, malgré les dieux, il échapperait aux grands flots de la mer. Et Poseidaôn entendit cette parole orgueilleuse, et, aussitôt, de sa main robuste saisissant le trident, il frappa la roche de Gyras et la fendit en deux ; et une partie resta debout, et l'autre, sur laquelle Aias s'était réfugié, tomba et l'emporta dans la grande mer onduleuse. C'est ainsi qu'il périt, ayant bu l'eau salée.""",[],pre-added,['user:Mavrik'],1.0,{},{},
55,e_14,s1v1,29255,le véridique Vieillard,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
56,e_25,s1v1,29299,"– Ne pleure point davantage, ni plus longtemps, sans agir, fils d'Atreus, car il n'y a en cela nul remède ; mais tente plutôt très promptement de regagner la terre de la patrie. Ou tu saisiras Aigisthos encore vivant, ou Orestès, te prévenant, l'aura tué, et tu seras présent au repas funèbre.""",[],pre-added,['user:Mavrik'],1.0,{},{},
57,e_25,s1v1,29746,"""– Je connais maintenant la destinée de ceux-ci mais nomme-moi le troisième, celui qui, vivant ou mort, est retenu au milieu de la mer large. Je veux le connaître, quoique plein de tristesse.""",[],pre-added,['user:Mavrik'],1.0,{},{},
58,e_14,s1v1,29975,il,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
59,e_25,s1v1,29985,"""– C'est le fils de Laertès qui avait ses demeures dans Ithakè. Je l'ai vu versant des larmes abondantes dans l'île et dans les demeures de la nymphe Kalypsô qui le retient de force ; et il ne peut regagner la terre de la patrie. Il n'a plus en effet de nefs armées d'avirons ni de compagnons qui puissent le reconduire sur le large dos de la mer. Pour toi, ô divin Ménélaos, ta destinée n'est point de subir la Moire et la mort dans Argos nourrice de chevaux ; mais les dieux t'enverront dans la prairie Élysienne, aux bornes de la terre, là où est le blond Rhadamanthos. Là, il est très facile aux hommes de vivre. Ni neige, ni longs hivers, ni pluie ; mais toujours le Fleuve Okéanos envoie les douces haleines de Zéphyros, afin de rafraîchir les hommes. Et ce sera ta destinée, parce que tu possèdes Hélénè et que tu es gendre de Zeus.""",[],pre-added,['user:Mavrik'],1.0,{},{},
60,e_25,s1v1,30826,"""– Il parla ainsi, et il plongea dans la mer écumeuse. Et je retournai vers mes nefs avec mes divins compagnons. Et mon coeur agitait de nombreuses pensées tandis que je marchais. Étant arrivés à ma nef et à la mer, nous préparâmes le repas, et la nuit solitaire survint, et nous nous endormîmes sur le rivage de la mer. Et quand Éôs aux doigts rosés, née au matin, apparut, nous traînâmes nos nefs à la mer divine. Puis, dressant les mâts et déployant les voiles des nefs égales, mes compagnons s'assirent sur les bancs de rameurs, et tous, assis en ordre, frappèrent de leurs avirons la mer écumeuse. Et j'arrêtai de nouveau mes nefs dans le fleuve Aigyptos tombé de Zeus, et je sacrifiais de saintes hécatombes. Et, après avoir apaisé la colère des dieux qui vivent toujours, j'élevai un tombeau à Agamemnôn, afin que sa gloire se répandît au loin. Ayant accompli ces choses, je retournai, et les dieux m'envoyèrent un vent propice et me ramenèrent promptement dans la chère patrie. Maintenant, reste dans mes demeures jusqu'au onzième ou au douzième jour ; et, alors, je te renverrai dignement, et je te ferai des présents splendides, trois chevaux et un beau char ; et je te donnerai aussi une belle coupe afin que tu fasses des libations aux dieux immortels et que tu te souviennes toujours de moi.""",[],pre-added,['user:Mavrik'],1.0,{},{},
61,e_14,s1v1,32143,Tèlémakhos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
62,e_25,s1v1,32169,"""– Atréide, ne me retiens pas ici plus longtemps. Certes, je consumerais toute une année assis auprès de toi, que je n'aurais le regret ni de ma demeure, ni de mes parents, tant je suis profondément charmé de tes paroles et de tes discours ; mais déjà je suis un souci pour mes compagnons dans la divine Pylos, et tu me retiens longtemps ici. Mais que le don, quel qu'il soit, que tu désires me faire, puisse être emporté et conservé. Je ne conduirai point de chevaux dans Ithakè, et je te les laisserai ici dans l'abondance. Car tu possèdes de vastes plaines où croissent abondamment le lotos, le souchet et le froment, et l'avoine et l'orge. Dans Itakhè il n'y a ni routes pour les chars, ni prairies ; elle nourrit plutôt les chèvres que les chevaux et plaît mieux aux premières. Aucune des îles qui s'inclinent à la mer n'est grande, ni munie de prairies, et Ithakè par-dessus toutes.""",[],pre-added,['user:Mavrik'],1.0,{},{},
63,e_14,s1v1,33088,Ménélaos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
64,e_25,s1v1,33143,"""– Tu es d'un bon sang, cher enfant, puisque tu parles ainsi. Je changerai ce présent, car je le puis. Parmi tous les trésors qui sont dans ma demeure je te donnerai le plus beau et le plus précieux. Je te donnerai un beau kratère tout en argent et dont les bords sont ornés d'or. C'est l'ouvrage de Hèphaistos, et le héros illustre, roi des Sidônes, quand il me reçut dans sa demeure, à mon retour, me le donna ; et je veux te le donner.""",[],pre-added,['user:Mavrik'],1.0,{},{},
65,e_14,s1v1,34171,Noèmôn,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
66,e_25,s1v1,34235,"""– Antinoos, savons-nous, ou non, quand Tèlémakhos revient de la sablonneuse Pylos ? Il est parti, emmenant ma nef dont j'ai besoin pour aller dans la grande Élis, où j'ai douze cavales et de patients mulets encore indomptés dont je voudrais mettre quelques-uns sous le joug.""",[],pre-added,['user:Mavrik'],1.0,{},{},
67,e_14,s1v1,34728,Antinoos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
68,e_25,s1v1,34767,"""– Dis-moi avec vérité quand il est parti, et quels jeunes hommes choisis dans Ithakè l'ont suivi. Sont-ce des mercenaires ou ses esclaves ? Ils ont donc pu faire ce voyage ! Dis-moi ceci avec vérité, afin que je sache s'il t'a pris ta nef noire par force et contre ton gré, ou si, t'ayant persuadé par ses paroles, tu la lui as donnée volontairement.""",[],pre-added,['user:Mavrik'],1.0,{},{},
69,e_14,s1v1,35145,Noèmôn,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
70,e_25,s1v1,35169,"""– Je la lui ai donnée volontairement. Comment aurais-je fait autrement ? Quand un tel homme, ayant tant de soucis, adresse une demande, il est difficile de refuser. Les jeunes hommes qui l'ont suivi sont des nôtres et les premiers du peuple, et j'ai reconnu que leur chef était Mentôr, ou un dieu qui est tout semblable à lui ; car j'admire ceci : j'ai vu le divin Mentôr, hier, au matin, et cependant il était parti sur la nef pour Pylos !""",[],pre-added,['user:Mavrik'],1.0,{},{},
71,e_14,s1v1,35808,Antinoos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
72,e_25,s1v1,35946,"""– Ô dieux ! voici une grande action orgueilleusement accomplie, ce départ de Tèlémakhos ! Nous disions qu'il n'en serait rien, et cet enfant est parti témérairement, malgré nous, et il a traîné une nef à la mer, après avoir choisi les premiers parmi le peuple ! Il a commencé, et il nous réserve des calamités, à moins que Zeus ne rompe ses forces avant qu'il nous porte malheur. Mais donnez-moi promptement une nef rapide et vingt compagnons, afin que je lui tende une embuscade à son retour, dans le détroit d'Ithakè et de l'âpre Samos ; et, à cause de son père, il aura couru la mer pour sa propre ruine.""",[],pre-added,['user:Mavrik'],1.0,{},{},
73,e_14,s1v1,37037,Pènélopéia,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
74,e_25,s1v1,37059,"""– Héraut, pourquoi les illustres prétendants t'envoient-ils ? Est-ce pour dire aux servantes du divin Odysseus de cesser de travailler afin de préparer leur repas ? Si, du moins, ils ne me recherchaient point en mariage, s'ils ne s'entretenaient point ici ni ailleurs, si, enfin, ils prenaient ici leur dernier repas ! Vous qui vous êtes rassemblés pour consumer tous les biens et la richesse du sage Tèlémakhos, n'avez-vous jamais entendu dire par vos pères, quand vous étiez enfants, quel était Odysseus parmi vos parents ? Il n'a jamais traité personne avec iniquité, ni parlé injurieusement en public, bien que ce soit le droit des rois divins de haïr l'un et d'aimer l'autre ; mais lui n'a jamais violenté un homme. Et votre mauvais esprit et vos indignes actions apparaissent, et vous n'avez nulle reconnaissance des bienfaits reçus.""",[],pre-added,['user:Mavrik'],1.0,{},{},
75,e_14,s1v1,37904,Médôn,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
76,e_25,s1v1,38501,"""– Héraut, pourquoi mon enfant est-il parti ? Où était la nécessité de monter sur les nefs rapides qui sont pour les hommes les chevaux de la mer et qui traversent les eaux immenses ? Veut-il que son nom même soit oublié parmi les hommes ?""",[],pre-added,['user:Mavrik'],1.0,{},{},
77,e_14,s1v1,38745,Médôn,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
78,e_25,s1v1,38781,"""– Je ne sais si un dieu l'a poussé, ou s'il est allé de lui-même vers Pylos, afin de s'informer si son père revient ou s'il est mort.""
""Ayant ainsi parlé, il sortit de la demeure d'Odysseus. Et une douleur déchirante enveloppa l'âme de Pènélopéia, et elle ne put même s'asseoir sur ses sièges, quoiqu'ils fussent nombreux dans la maison ; mais elle s'assit sur le seuil de la belle chambre nuptiale, et elle gémit misérablement, et, de tous côtés, les servantes jeunes et vieilles, qui étaient dans la demeure, gémissaient aussi.",[],pre-added,['user:Mavrik'],1.0,{},{},
79,e_14,s1v1,39316,Pènélopéia,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
80,e_25,s1v1,39350,"""– Écoutez, amies ! les Olympiens m'ont accablée de maux entre toutes les femmes nées et nourries avec moi. J'ai perdu d'abord mon brave mari au coeur de lion, ayant toutes les vertus parmi les Danaens, illustre, et dont la gloire s'est répandue dans la grande Hellas et tout Argos ; et maintenant voici que les tempêtes ont emporté obscurément mon fils bien-aimé loin de ses demeures, sans que j'aie appris son départ ! Malheureuses ! aucune de vous n'a songé dans son esprit à me faire lever de mon lit, bien que sachant, certes, qu'il allait monter sur une nef creuse et noire. Si j'avais su qu'il se préparait à partir, ou il serait resté malgré son désir, ou il m'eût laissée morte dans cette demeure. Mais qu'un serviteur appelle le vieillard Dolios, mon esclave, que mon père me donna quand je vins ici, et qui cultive mon verger, afin qu'il aille dire promptement toutes ces choses à Laertès, et que celui-ci prenne une résolution dans son esprit, et vienne en deuil au milieu de ce peuple qui veut détruire sa race et celle du divin Odysseus.""",[],pre-added,['user:Mavrik'],1.0,{},{},
81,e_14,s1v1,40424,Eurykléia,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
